block_seed,architecture,condition,family,lambda,rho,mu,graph_index,graph_id,log_loss,accuracy,brier
43,pna,lambda_high,degree,48.0,0.6,0.35,6,target:43:lambda_high:6:1883039706,0.007973594591021538,0.998779296875,0.0011704551288858056
43,mean,lambda_high,degree,48.0,0.6,0.35,7,target:43:lambda_high:7:1018276526,0.008290832862257957,0.99853515625,0.0014420723309740424
43,mean_degree,lambda_high,degree,48.0,0.6,0.35,7,target:43:lambda_high:7:1018276526,0.01425481028854847,0.99609375,0.003649338148534298
43,sum,lambda_high,degree,48.0,0.6,0.35,7,target:43:lambda_high:7:1018276526,0.0019507388351485133,0.99951171875,0.0003732889599632472
43,pna,lambda_high,degree,48.0,0.6,0.35,7,target:43:lambda_high:7:1018276526,0.019469358026981354,0.996337890625,0.003963434137403965
43,mean,rho_low,homophily,24.0,0.3,0.35,0,target:43:rho_low:0:51025518,0.5365152359008789,0.78173828125,0.1604476422071457
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,0,target:43:rho_low:0:51025518,0.5404223203659058,0.780517578125,0.16113680601119995
43,sum,rho_low,homophily,24.0,0.3,0.35,0,target:43:rho_low:0:51025518,0.5908523797988892,0.78271484375,0.1642099916934967
43,pna,rho_low,homophily,24.0,0.3,0.35,0,target:43:rho_low:0:51025518,0.5786749124526978,0.7626953125,0.1744799017906189
43,mean,rho_low,homophily,24.0,0.3,0.35,1,target:43:rho_low:1:1600016697,0.6046692728996277,0.76806640625,0.1761149764060974
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,1,target:43:rho_low:1:1600016697,0.605120837688446,0.76904296875,0.1750701665878296
43,sum,rho_low,homophily,24.0,0.3,0.35,1,target:43:rho_low:1:1600016697,0.7031700611114502,0.760986328125,0.18548136949539185
43,pna,rho_low,homophily,24.0,0.3,0.35,1,target:43:rho_low:1:1600016697,0.5817111730575562,0.758544921875,0.17582359910011292
43,mean,rho_low,homophily,24.0,0.3,0.35,2,target:43:rho_low:2:325779549,0.5787161588668823,0.774658203125,0.16989567875862122
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,2,target:43:rho_low:2:325779549,0.5858114957809448,0.77392578125,0.1704186350107193
43,sum,rho_low,homophily,24.0,0.3,0.35,2,target:43:rho_low:2:325779549,0.667956531047821,0.770751953125,0.1768505573272705
43,pna,rho_low,homophily,24.0,0.3,0.35,2,target:43:rho_low:2:325779549,0.6419492363929749,0.75244140625,0.18674063682556152
43,mean,rho_low,homophily,24.0,0.3,0.35,3,target:43:rho_low:3:388772008,0.6173187494277954,0.767822265625,0.17628860473632812
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,3,target:43:rho_low:3:388772008,0.6211910247802734,0.76904296875,0.17551279067993164
43,sum,rho_low,homophily,24.0,0.3,0.35,3,target:43:rho_low:3:388772008,0.6447021961212158,0.779296875,0.172007218003273
43,pna,rho_low,homophily,24.0,0.3,0.35,3,target:43:rho_low:3:388772008,0.5124582648277283,0.78369140625,0.15638840198516846
43,mean,rho_low,homophily,24.0,0.3,0.35,4,target:43:rho_low:4:1277308325,0.5775411128997803,0.7763671875,0.1677502989768982
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,4,target:43:rho_low:4:1277308325,0.5825169086456299,0.7744140625,0.16860747337341309
43,sum,rho_low,homophily,24.0,0.3,0.35,4,target:43:rho_low:4:1277308325,0.6196073889732361,0.773193359375,0.17180049419403076
43,pna,rho_low,homophily,24.0,0.3,0.35,4,target:43:rho_low:4:1277308325,0.5006008744239807,0.78125,0.15622422099113464
43,mean,rho_low,homophily,24.0,0.3,0.35,5,target:43:rho_low:5:1732588790,0.5166352987289429,0.800537109375,0.14985999464988708
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,5,target:43:rho_low:5:1732588790,0.5162128806114197,0.80029296875,0.14888158440589905
43,sum,rho_low,homophily,24.0,0.3,0.35,5,target:43:rho_low:5:1732588790,0.551737904548645,0.80419921875,0.15073353052139282
43,pna,rho_low,homophily,24.0,0.3,0.35,5,target:43:rho_low:5:1732588790,0.5136659145355225,0.792236328125,0.15412406623363495
43,mean,rho_low,homophily,24.0,0.3,0.35,6,target:43:rho_low:6:861764410,0.4946666955947876,0.796630859375,0.14849278330802917
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,6,target:43:rho_low:6:861764410,0.4929904043674469,0.80224609375,0.1479492336511612
43,sum,rho_low,homophily,24.0,0.3,0.35,6,target:43:rho_low:6:861764410,0.5578389763832092,0.79833984375,0.15527307987213135
43,pna,rho_low,homophily,24.0,0.3,0.35,6,target:43:rho_low:6:861764410,0.5288989543914795,0.778076171875,0.1624569445848465
43,mean,rho_low,homophily,24.0,0.3,0.35,7,target:43:rho_low:7:1650917338,0.5714938044548035,0.775634765625,0.1670658141374588
43,mean_degree,rho_low,homophily,24.0,0.3,0.35,7,target:43:rho_low:7:1650917338,0.5687354207038879,0.77783203125,0.16629169881343842
43,sum,rho_low,homophily,24.0,0.3,0.35,7,target:43:rho_low:7:1650917338,0.6323455572128296,0.77783203125,0.17184662818908691
43,pna,rho_low,homophily,24.0,0.3,0.35,7,target:43:rho_low:7:1650917338,0.5638687610626221,0.762939453125,0.17302924394607544
43,mean,rho_high,homophily,24.0,0.8,0.35,0,target:43:rho_high:0:1057992849,0.001746406895108521,0.99951171875,0.00036582877510227263
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,0,target:43:rho_high:0:1057992849,0.0017794144805520773,0.99951171875,0.0003525739593897015
43,sum,rho_high,homophily,24.0,0.8,0.35,0,target:43:rho_high:0:1057992849,0.0028753492515534163,0.999267578125,0.0005584715399891138
43,pna,rho_high,homophily,24.0,0.8,0.35,0,target:43:rho_high:0:1057992849,0.0028751243371516466,0.999267578125,0.000565771188121289
43,mean,rho_high,homophily,24.0,0.8,0.35,1,target:43:rho_high:1:1100000110,0.0004027315881103277,1.0,3.29696704284288e-05
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,1,target:43:rho_high:1:1100000110,0.0004841495829168707,1.0,6.172812572913244e-05
43,sum,rho_high,homophily,24.0,0.8,0.35,1,target:43:rho_high:1:1100000110,0.0006514079868793488,1.0,7.069059938658029e-05
43,pna,rho_high,homophily,24.0,0.8,0.35,1,target:43:rho_high:1:1100000110,0.001439838670194149,1.0,0.00012725411215797067
43,mean,rho_high,homophily,24.0,0.8,0.35,2,target:43:rho_high:2:371684142,0.0007960076327435672,0.999755859375,0.0002213772968389094
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,2,target:43:rho_high:2:371684142,0.0008892412297427654,0.999755859375,0.0002362575032748282
43,sum,rho_high,homophily,24.0,0.8,0.35,2,target:43:rho_high:2:371684142,0.000921606901101768,0.99951171875,0.00023676861019339412
43,pna,rho_high,homophily,24.0,0.8,0.35,2,target:43:rho_high:2:371684142,0.0017280073370784521,0.999755859375,0.00033057661494240165
43,mean,rho_high,homophily,24.0,0.8,0.35,3,target:43:rho_high:3:1626418952,0.0010218947427347302,1.0,0.00017015839694067836
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,3,target:43:rho_high:3:1626418952,0.001009045634418726,1.0,0.00017130572814494371
43,sum,rho_high,homophily,24.0,0.8,0.35,3,target:43:rho_high:3:1626418952,0.0016021013725548983,1.0,0.00028637860668823123
43,pna,rho_high,homophily,24.0,0.8,0.35,3,target:43:rho_high:3:1626418952,0.002059907652437687,1.0,0.00021775878849439323
43,mean,rho_high,homophily,24.0,0.8,0.35,4,target:43:rho_high:4:616867204,0.003279393306002021,0.999267578125,0.0005881247343495488
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,4,target:43:rho_high:4:616867204,0.0026509827002882957,0.999267578125,0.0006752019398845732
43,sum,rho_high,homophily,24.0,0.8,0.35,4,target:43:rho_high:4:616867204,0.0023486060090363026,0.9990234375,0.000667319109197706
43,pna,rho_high,homophily,24.0,0.8,0.35,4,target:43:rho_high:4:616867204,0.0037041790783405304,0.999267578125,0.0007795891724526882
43,mean,rho_high,homophily,24.0,0.8,0.35,5,target:43:rho_high:5:467302728,0.00029911985620856285,1.0,2.8930779080837965e-05
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,5,target:43:rho_high:5:467302728,0.0003077634610235691,1.0,2.6824909582501277e-05
43,sum,rho_high,homophily,24.0,0.8,0.35,5,target:43:rho_high:5:467302728,0.0005339431809261441,1.0,7.061164069455117e-05
43,pna,rho_high,homophily,24.0,0.8,0.35,5,target:43:rho_high:5:467302728,0.0010026092641055584,1.0,0.0001869735715445131
43,mean,rho_high,homophily,24.0,0.8,0.35,6,target:43:rho_high:6:1969895154,0.0019501281203702092,0.99951171875,0.0004158604715485126
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,6,target:43:rho_high:6:1969895154,0.002006051130592823,0.99951171875,0.0004526337143033743
43,sum,rho_high,homophily,24.0,0.8,0.35,6,target:43:rho_high:6:1969895154,0.0029380146879702806,0.9990234375,0.0007727392949163914
43,pna,rho_high,homophily,24.0,0.8,0.35,6,target:43:rho_high:6:1969895154,0.002218173583969474,0.999755859375,0.0004334176192060113
43,mean,rho_high,homophily,24.0,0.8,0.35,7,target:43:rho_high:7:1787780559,0.0006639679195359349,1.0,7.000422920100391e-05
43,mean_degree,rho_high,homophily,24.0,0.8,0.35,7,target:43:rho_high:7:1787780559,0.0007471657008863986,1.0,8.318835170939565e-05
43,sum,rho_high,homophily,24.0,0.8,0.35,7,target:43:rho_high:7:1787780559,0.0011508376337587833,0.999755859375,0.00019218289526179433
43,pna,rho_high,homophily,24.0,0.8,0.35,7,target:43:rho_high:7:1787780559,0.0027408164460211992,0.999267578125,0.0005321043427102268
43,mean,mu_low,feature_signal,24.0,0.6,0.2,0,target:43:mu_low:0:67064016,0.1513843834400177,0.9404296875,0.044137001037597656
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,0,target:43:mu_low:0:67064016,0.14713692665100098,0.942138671875,0.04331193119287491
43,sum,mu_low,feature_signal,24.0,0.6,0.2,0,target:43:mu_low:0:67064016,0.17446377873420715,0.9296875,0.051384806632995605
43,pna,mu_low,feature_signal,24.0,0.6,0.2,0,target:43:mu_low:0:67064016,0.20997688174247742,0.920654296875,0.060655198991298676
43,mean,mu_low,feature_signal,24.0,0.6,0.2,1,target:43:mu_low:1:1034411646,0.20385444164276123,0.92431640625,0.05855446308851242
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,1,target:43:mu_low:1:1034411646,0.19479018449783325,0.92724609375,0.05607292056083679
43,sum,mu_low,feature_signal,24.0,0.6,0.2,1,target:43:mu_low:1:1034411646,0.2415250688791275,0.90625,0.06975467503070831
43,pna,mu_low,feature_signal,24.0,0.6,0.2,1,target:43:mu_low:1:1034411646,0.23063790798187256,0.909423828125,0.06765956431627274
43,mean,mu_low,feature_signal,24.0,0.6,0.2,2,target:43:mu_low:2:2060376839,0.20617380738258362,0.921142578125,0.0601336807012558
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,2,target:43:mu_low:2:2060376839,0.19580195844173431,0.9248046875,0.05712789669632912
43,sum,mu_low,feature_signal,24.0,0.6,0.2,2,target:43:mu_low:2:2060376839,0.2318723499774933,0.910400390625,0.06658948957920074
43,pna,mu_low,feature_signal,24.0,0.6,0.2,2,target:43:mu_low:2:2060376839,0.18382441997528076,0.926025390625,0.053537044674158096
43,mean,mu_low,feature_signal,24.0,0.6,0.2,3,target:43:mu_low:3:1625704856,0.1861456334590912,0.92578125,0.05523475259542465
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,3,target:43:mu_low:3:1625704856,0.17743545770645142,0.927490234375,0.05304839462041855
43,sum,mu_low,feature_signal,24.0,0.6,0.2,3,target:43:mu_low:3:1625704856,0.2070024013519287,0.91650390625,0.06092270463705063
43,pna,mu_low,feature_signal,24.0,0.6,0.2,3,target:43:mu_low:3:1625704856,0.1791427731513977,0.927001953125,0.05334426462650299
43,mean,mu_low,feature_signal,24.0,0.6,0.2,4,target:43:mu_low:4:1853498161,0.12641596794128418,0.947021484375,0.03834834694862366
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,4,target:43:mu_low:4:1853498161,0.1201811134815216,0.947021484375,0.03678003326058388
43,sum,mu_low,feature_signal,24.0,0.6,0.2,4,target:43:mu_low:4:1853498161,0.13076339662075043,0.9453125,0.03930528089404106
43,pna,mu_low,feature_signal,24.0,0.6,0.2,4,target:43:mu_low:4:1853498161,0.13633501529693604,0.94677734375,0.03999684005975723
43,mean,mu_low,feature_signal,24.0,0.6,0.2,5,target:43:mu_low:5:1446931406,0.18757545948028564,0.925537109375,0.055266138166189194
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,5,target:43:mu_low:5:1446931406,0.1813110113143921,0.924072265625,0.054679594933986664
43,sum,mu_low,feature_signal,24.0,0.6,0.2,5,target:43:mu_low:5:1446931406,0.21863830089569092,0.911376953125,0.06356553733348846
43,pna,mu_low,feature_signal,24.0,0.6,0.2,5,target:43:mu_low:5:1446931406,0.243511363863945,0.90185546875,0.07291177660226822
43,mean,mu_low,feature_signal,24.0,0.6,0.2,6,target:43:mu_low:6:281221643,0.18236827850341797,0.92919921875,0.05356535315513611
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,6,target:43:mu_low:6:281221643,0.1735399067401886,0.929931640625,0.051640283316373825
43,sum,mu_low,feature_signal,24.0,0.6,0.2,6,target:43:mu_low:6:281221643,0.21336649358272552,0.912109375,0.06297577172517776
43,pna,mu_low,feature_signal,24.0,0.6,0.2,6,target:43:mu_low:6:281221643,0.23272907733917236,0.907958984375,0.06922005861997604
43,mean,mu_low,feature_signal,24.0,0.6,0.2,7,target:43:mu_low:7:203413414,0.20757445693016052,0.913330078125,0.06337893754243851
43,mean_degree,mu_low,feature_signal,24.0,0.6,0.2,7,target:43:mu_low:7:203413414,0.20327311754226685,0.912841796875,0.06225137040019035
43,sum,mu_low,feature_signal,24.0,0.6,0.2,7,target:43:mu_low:7:203413414,0.2367490530014038,0.906494140625,0.06969106197357178
43,pna,mu_low,feature_signal,24.0,0.6,0.2,7,target:43:mu_low:7:203413414,0.3007042109966278,0.873291015625,0.09178504347801208
43,mean,mu_high,feature_signal,24.0,0.6,0.5,0,target:43:mu_high:0:845823874,0.015073873102664948,0.99462890625,0.004205564968287945
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,0,target:43:mu_high:0:845823874,0.014442314393818378,0.994384765625,0.004173410125076771
43,sum,mu_high,feature_signal,24.0,0.6,0.5,0,target:43:mu_high:0:845823874,0.015560447238385677,0.993896484375,0.00448849331587553
43,pna,mu_high,feature_signal,24.0,0.6,0.5,0,target:43:mu_high:0:845823874,0.021058527752757072,0.990966796875,0.006014987360686064
43,mean,mu_high,feature_signal,24.0,0.6,0.5,1,target:43:mu_high:1:1775153573,0.016995925456285477,0.99462890625,0.004433640278875828
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,1,target:43:mu_high:1:1775153573,0.01643207296729088,0.99462890625,0.004374281037598848
43,sum,mu_high,feature_signal,24.0,0.6,0.5,1,target:43:mu_high:1:1775153573,0.01899568736553192,0.9931640625,0.005216581746935844
43,pna,mu_high,feature_signal,24.0,0.6,0.5,1,target:43:mu_high:1:1775153573,0.023034285753965378,0.99267578125,0.0059640477411448956
43,mean,mu_high,feature_signal,24.0,0.6,0.5,2,target:43:mu_high:2:849640233,0.027923230081796646,0.990966796875,0.0069181229919195175
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,2,target:43:mu_high:2:849640233,0.0256644394248724,0.991455078125,0.006734933704137802
43,sum,mu_high,feature_signal,24.0,0.6,0.5,2,target:43:mu_high:2:849640233,0.025862062349915504,0.99072265625,0.007115866523236036
43,pna,mu_high,feature_signal,24.0,0.6,0.5,2,target:43:mu_high:2:849640233,0.039773065596818924,0.988525390625,0.009865247644484043
43,mean,mu_high,feature_signal,24.0,0.6,0.5,3,target:43:mu_high:3:1621919783,0.0125071220099926,0.99462890625,0.0034671814646571875
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,3,target:43:mu_high:3:1621919783,0.011334523558616638,0.99560546875,0.0031831846572458744
43,sum,mu_high,feature_signal,24.0,0.6,0.5,3,target:43:mu_high:3:1621919783,0.013631576672196388,0.99462890625,0.0038294389378279448
43,pna,mu_high,feature_signal,24.0,0.6,0.5,3,target:43:mu_high:3:1621919783,0.024399669840931892,0.9912109375,0.006846745498478413
43,mean,mu_high,feature_signal,24.0,0.6,0.5,4,target:43:mu_high:4:901973121,0.010263858363032341,0.996337890625,0.0027205394580960274
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,4,target:43:mu_high:4:901973121,0.009412674233317375,0.99658203125,0.0025426382198929787
43,sum,mu_high,feature_signal,24.0,0.6,0.5,4,target:43:mu_high:4:901973121,0.00937136635184288,0.997314453125,0.0024612308479845524
43,pna,mu_high,feature_signal,24.0,0.6,0.5,4,target:43:mu_high:4:901973121,0.01798555627465248,0.99365234375,0.004822117276489735
43,mean,mu_high,feature_signal,24.0,0.6,0.5,5,target:43:mu_high:5:1095486933,0.023438146337866783,0.993408203125,0.0056098694913089275
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,5,target:43:mu_high:5:1095486933,0.023220472037792206,0.992919921875,0.005598776042461395
43,sum,mu_high,feature_signal,24.0,0.6,0.5,5,target:43:mu_high:5:1095486933,0.02406020276248455,0.991455078125,0.006290431134402752
43,pna,mu_high,feature_signal,24.0,0.6,0.5,5,target:43:mu_high:5:1095486933,0.026871223002672195,0.99169921875,0.006799635477364063
43,mean,mu_high,feature_signal,24.0,0.6,0.5,6,target:43:mu_high:6:1891285960,0.01818995177745819,0.993408203125,0.0052038514986634254
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,6,target:43:mu_high:6:1891285960,0.017976323142647743,0.992919921875,0.00513802096247673
43,sum,mu_high,feature_signal,24.0,0.6,0.5,6,target:43:mu_high:6:1891285960,0.018588067963719368,0.99365234375,0.005038945935666561
43,pna,mu_high,feature_signal,24.0,0.6,0.5,6,target:43:mu_high:6:1891285960,0.025077402591705322,0.990234375,0.0070742047391831875
43,mean,mu_high,feature_signal,24.0,0.6,0.5,7,target:43:mu_high:7:1749110545,0.011278271675109863,0.994873046875,0.0032222759909927845
43,mean_degree,mu_high,feature_signal,24.0,0.6,0.5,7,target:43:mu_high:7:1749110545,0.011009512469172478,0.995849609375,0.003126186318695545
43,sum,mu_high,feature_signal,24.0,0.6,0.5,7,target:43:mu_high:7:1749110545,0.011122634634375572,0.995849609375,0.003273255657404661
43,pna,mu_high,feature_signal,24.0,0.6,0.5,7,target:43:mu_high:7:1749110545,0.02331193909049034,0.99072265625,0.006583737209439278
43,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:43:combined_l12_r03_m02:0:1013272108,1.5494945049285889,0.6318359375,0.31248244643211365
43,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:43:combined_l12_r03_m02:0:1013272108,0.9000304937362671,0.63037109375,0.2711329758167267
43,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:43:combined_l12_r03_m02:0:1013272108,0.7799972295761108,0.601318359375,0.26675066351890564
43,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,0,target:43:combined_l12_r03_m02:0:1013272108,1.3975841999053955,0.622802734375,0.31199896335601807
43,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:43:combined_l12_r03_m02:1:2074664110,1.7466603517532349,0.59912109375,0.3397101163864136
43,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:43:combined_l12_r03_m02:1:2074664110,1.0416549444198608,0.590576171875,0.30550050735473633
43,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:43:combined_l12_r03_m02:1:2074664110,0.8324785232543945,0.569091796875,0.28444036841392517
43,pna,combined_l12_r03_m02,combined,12.0,0.3,0.2,1,target:43:combined_l12_r03_m02:1:2074664110,1.6113512516021729,0.58935546875,0.34347331523895264
43,mean,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:43:combined_l12_r03_m02:2:847004137,1.6258468627929688,0.620361328125,0.3191477358341217
43,mean_degree,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:43:combined_l12_r03_m02:2:847004137,0.9762132167816162,0.609130859375,0.28648483753204346
43,sum,combined_l12_r03_m02,combined,12.0,0.3,0.2,2,target:43:combined_l12_r03_m02:2:847004137,0.7816768884658813,0.600341796875,0.26619893312454224
